Megamek Unit Database
This file can be regenerated with java -jar MegaMek.jar -export filename
Type,SubType,Name,Model,BV,Cost (Loaded), Cost (Unloaded),Year,Techlevel,Tonnage,Tech,Canon,Walk,Run,Jump
BattleArmor,Jump,Purifier Adaptive Battle Armor,[Narc],452,0,0,3062,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Purifier Adaptive Battle Armor,(PPC),397,0,0,3069,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Purifier Adaptive Battle Armor,[TAG],230,0,0,3062,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,(Original),209,0,0,3052,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,[Flamer],199,0,0,3055,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,[Laser],231,0,0,3055,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,[MG],161,0,0,3055,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,[MRM],195,0,0,3064,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Raiden Battle Armor,[Tsunami],207,0,0,3056,IS TW non-box set,1.0,IS,Canon,1,1,3
BattleArmor,Leg,Rottweiler Battle Armor,(Close Combat),204,0,0,3070,IS TW non-box set,1.0,IS,Canon,5,5,0
BattleArmor,Leg,Rottweiler Battle Armor,(Upgrade),181,0,0,3070,IS TW non-box set,1.0,IS,Canon,5,5,0
BattleArmor,Leg,Rottweiler Battle Armor,,209,0,0,3065,IS TW non-box set,1.0,IS,Canon,5,5,0
BattleArmor,Jump,Salamander Battle Armor,(Anti-Personnel),394,0,0,3070,Clan TW,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Salamander Battle Armor,(Laser),394,0,0,3064,Clan TW,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Salamander Battle Armor,,372,0,0,3058,Clan TW,1.0,IS,Canon,1,1,3
BattleArmor,Leg,Sloth Battle Armor,,180,0,0,3050,IS TW non-box set,1.5,IS,Canon,3,3,0
BattleArmor,VTOL,Sylph Battle Armor,(Upgrade),286,0,0,3065,Clan TW,0.75,IS,Canon,1,1,5
BattleArmor,VTOL,Sylph Battle Armor,,377,0,0,3060,Clan TW,0.75,IS,Canon,1,1,5
BattleArmor,Jump,Undine Battle Armor,(Upgrade),458,0,0,3069,Clan TW,1.0,IS,Canon,1,1,3
BattleArmor,UMU,Undine Battle Armor,,256,0,0,3059,Clan TW,1.0,IS,Canon,1,1,0
BattleArmor,Leg,Hauberk Battle Armor,U15,437,0,0,3076,IS experimental,2.0,IS,Canon,1,1,0
BattleArmor,Jump,Infiltrator Mk. II Battle Armor,Coral Intent,189,0,0,3074,IS experimental,1.0,IS,Canon,1,1,3
BattleArmor,Jump,Gray Death Scout,The Willow Wisps,146,0,0,3076,IS experimental,0.75,IS,Canon,1,1,4
BattleArmor,Jump,IS Standard Battle Armor,Hive,181,0,0,3076,IS experimental,1.0,IS,Canon,1,1,3
BattleArmor,Leg,Kanazuchi Assault Battle Armor,'Cyclops',492,0,0,3076,IS experimental,2.0,IS,Canon,1,1,0
BattleArmor,Jump,Kage Light Battle Armor,C,133,0,0,3077,IS experimental,0.75,IS,Canon,1,1,3
BattleArmor,Jump,Void Medium Battle Armor,Caltrop,425,0,0,3078,IS experimental,1.0,IS,Canon,3,3,1
BattleArmor,Jump,Fa Shih Battle Armor,2 [MG],150,0,0,3078,IS experimental,1.0,IS,Canon,3,3,3
BattleArmor,Leg,Ying Long Medium Battle Armor,BC3 [David],172,0,0,3078,IS experimental,1.0,IS,Canon,3,3,0
BattleArmor,Jump,Longinus Battle Armor,"Hacked" [David],147,0,0,3079,IS experimental,1.0,IS,Canon,1,1,2
BattleArmor,Jump,Longinus Battle Armor,"Hacked" [MG],134,0,0,3079,IS experimental,1.0,IS,Canon,1,1,2
BattleArmor,Leg,Fenrir Battle Armor,"Longshot",528,0,0,3076,IS experimental,2.0,IS,Canon,4,4,0
BattleArmor,Leg,Gray Death Strike,,329,0,0,3073,IS experimental,1.0,IS,Canon,3,3,0
BattleArmor,Leg,Hurricane PA (L),P17,76,0,0,3067,IS experimental,0.4,IS,Canon,3,3,0
BattleArmor,Jump,Kobold,X-C3,115,0,0,3076,IS experimental,0.75,IS,Canon,1,1,3
BattleArmor,Jump,Ailette,Rescue PA(L),29,0,0,3076,IS experimental,0.4,IS,Non-Canon,3,3,1
BattleArmor,Jump,Purifier Terra,AP Gauss(C),595,0,0,3075,IS experimental,1.0,IS,Non-Canon,1,1,3
BattleArmor,Jump,Purifier Terra,ER Small(C),734,0,0,3075,IS experimental,1.0,IS,Non-Canon,1,1,3
BattleArmor,Jump,Purifier Terra,Medium Recoiless(C),568,0,0,3075,IS experimental,1.0,IS,Non-Canon,1,1,3
BattleArmor,Jump,Purifier Terra,Small Pulse(C),637,0,0,3075,IS experimental,1.0,IS,Non-Canon,1,1,3
BattleArmor,VTOL,Tornado PA(L),G17,97,0,0,3074,IS experimental,0.4,IS,Non-Canon,1,1,7
Conventional Fighter,Aerodyne,Boeing Jump Bomber,,64,175560,175560,2915,IS Introductory Box Set,20.0,IS,Canon,9,14,0
Conventional Fighter,Aerodyne,Guardian Fighter,B,126,185460,185460,3012,IS Introductory Box Set,20.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Guardian Fighter,C,159,293993,234593,3058,IS TW non-box set,20.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Guardian Fighter,D,154,196093,190593,3060,IS TW non-box set,20.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Guardian Fighter,,159,253293,223593,2831,IS Introductory Box Set,20.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Bat Hawk,310,613480,573055,2916,IS Introductory Box Set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Inseki II,610,1530699,1456586,2793,IS Introductory Box Set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Inseki,398,1425961,1352461,2683,IS Introductory Box Set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Meteor-G,547,1632741,1517591,3060,IS TW non-box set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Meteor-U,716,1582516,1553116,3063,IS TW non-box set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Heavy Strike Fighter,Meteor,398,1425961,1352461,2665,IS Introductory Box Set,45.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Andurien,158,227238,227238,3064,IS TW non-box set,10.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Angel (Upgrade),111,246715,190015,3063,IS TW non-box set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Angel,129,260365,232015,2643,IS Introductory Box Set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Comet,129,260365,232015,2703,IS Introductory Box Set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Owl II,191,234850,234850,2711,IS Introductory Box Set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Owl III,329,337225,337225,3062,IS TW non-box set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Owl,129,260365,232015,2673,IS Introductory Box Set,10.0,IS,Canon,10,15,0
Conventional Fighter,Aerodyne,Light Strike Fighter,Suzume (Sparrow),116,145915,114415,2801,IS Introductory Box Set,10.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,'MechBuster,(Laser),316,565792,565792,3024,IS Introductory Box Set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,'MechBuster,(LB-X),492,1155292,1130292,3063,IS TW non-box set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,'MechBuster,(SRM),465,820542,786792,3022,IS Introductory Box Set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,'MechBuster,,384,767792,755292,3002,IS Introductory Box Set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Medium Strike Fighter,(Crane),274,289519,255769,2853,IS Introductory Box Set,25.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Medium Strike Fighter,(Defender II),234,514519,447019,3038,IS TW non-box set,25.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Medium Strike Fighter,(Defender),226,297394,233269,2701,IS Introductory Box Set,25.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Medium Strike Fighter,(Kaiseradler),186,339919,308981,2841,IS Introductory Box Set,25.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Medium Strike Fighter,(Steinadler),226,297394,233269,2720,IS Introductory Box Set,25.0,IS,Canon,6,9,0
Conventional Fighter,Aerodyne,Planetlifter Air Transport,(SuperPelican - Waddle),307,745708,706333,2563,IS Introductory Box Set,50.0,IS,Canon,4,6,0
Conventional Fighter,Aerodyne,Planetlifter Air Transport,,143,343833,343833,2320,IS Introductory Box Set,50.0,IS,Canon,4,6,0
Conventional Fighter,Aerodyne,Katya Ground Assault Craft,C-904,245,378867,371680,3067,IS TW non-box set,30.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Katya Ground Assault Craft,C-905,231,378867,371680,3067,IS TW non-box set,30.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Katya Ground Assault Craft,C-906,337,381167,371680,3067,IS TW non-box set,30.0,IS,Canon,7,11,0
Conventional Fighter,Aerodyne,Raubvogel Aerobomber,AB-18C,379,755641,656416,3060,IS TW non-box set,45.0,IS,Canon,4,6,0
Conventional Fighter,Aerodyne,Bluehawk Combat Support Fighter,MSF-42,408,724917,649292,3025,IS Introductory Box Set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Protector Combat Support Fighter,ASF-23,408,724917,649292,3025,IS Introductory Box Set,50.0,IS,Canon,5,8,0
Conventional Fighter,Aerodyne,Drake Medium Stealth Fighter,,367,1655634,1297259,3087,IS experimental,35.0,IS,Non-Canon,6,9,0
Conventional Fighter,Aerodyne,Planetlifter,Tactical Support,637,3768833,3743833,3072,IS experimental,50.0,IS,Non-Canon,4,6,0
Conventional Fighter,Aerodyne,SeaBuster Strike Fighter,(Production),706,1939667,1839667,3085,IS unofficial,50.0,IS,Non-Canon,5,8,0
Conventional Fighter,Aerodyne,Planetlifter Support Aircraft,,637,3793833,3768833,3072,IS experimental,50.0,IS,Canon,4,6,0
Dropship,Aerodyne,Arcadia,3080,14375,540371988,488531988,3080,Clan TW,3000.0,IS,Non-Canon,6,9,0
Dropship,Spheroid,Outpost,(3070),13151,490532000,485156000,3070,Clan TW,7000.0,IS,Non-Canon,5,8,0
Dropship,Aerodyne,Assault Triumph,(3062),7130,537804000,531900000,3062,IS TW non-box set,8000.0,IS,Non-Canon,3,5,0
Dropship,Aerodyne,Assault Triumph,(3082),7673,605916000,600012000,3082,IS TW non-box set,8000.0,IS,Non-Canon,3,5,0
Dropship,Aerodyne,Conquistador,(3063),22664,1391315976,1367843976,3063,IS TW non-box set,17400.0,IS,Non-Canon,3,5,0
Dropship,Aerodyne,Conquistador,Avalon 1,23709,3091343976,3067151976,3064,IS TW non-box set,17400.0,IS,Non-Canon,3,5,0
Dropship,Spheroid,Merlin,,7058,286972000,277060000,3063,IS TW non-box set,2500.0,IS,Canon,6,9,0
Dropship,Spheroid,Overlord,A3,24482,714924000,704536000,3058,IS TW non-box set,9700.0,IS,Canon,5,8,0
Dropship,Spheroid,Overlord,A3A,23476,718340000,708428000,3076,IS TW non-box set,9700.0,IS,Non-Canon,5,8,0
Dropship,Spheroid,Union-X,(3065),6533,321076000,318332000,3065,IS TW non-box set,3700.0,IS,Non-Canon,3,5,0
Dropship,Spheroid,Union-X,(3071),9300,403536000,396704000,3071,IS TW non-box set,3700.0,IS,Non-Canon,3,5,0
Dropship,Spheroid,Nekohono'o,(SCL),15702,907872000,906304000,3080,IS TW non-box set,16000.0,IS,Canon,5,8,0
Dropship,Spheroid,Rose,(Hive),4085,422548000,415268000,3058,IS TW non-box set,16000.0,IS,Canon,4,6,0
Dropship,Aerodyne,Arcadia,,12711,591743988,525791988,3066,Clan TW,3000.0,IS,Canon,6,9,0
Dropship,Aerodyne,Broadsword,,6252,277560000,245880000,2979,Clan TW,1900.0,IS,Canon,5,8,0
Dropship,Aerodyne,Carrier,,10436,541274400,507002400,2882,Clan TW,5000.0,IS,Canon,5,8,0
Dropship,Spheroid,Confederate,(Clan),3220,143712800,143712800,2900,Clan TW,1900.0,IS,Canon,4,6,0
Dropship,Spheroid,Lion,(Clan),8012,557233600,457777600,2895,Clan TW,7300.0,IS,Canon,4,6,0
Dropship,Spheroid,Lion,(Wolf's Dragoons 3052),8012,534273600,434817600,3000,Clan TW,7300.0,IS,Canon,4,6,0
Dropship,Spheroid,Mercer,,16554,534688000,521248000,3065,Clan TW,4500.0,IS,Canon,5,8,0
Dropship,Spheroid,Miraborg,,10414,487312000,448224000,3053,Clan TW,9800.0,IS,Canon,5,8,0
Dropship,Aerodyne,Noruff,,15190,476503200,455047200,3056,Clan TW,1900.0,IS,Canon,8,12,0
Dropship,Spheroid,Outpost,,12287,501116000,442260000,3063,Clan TW,7000.0,IS,Canon,5,8,0
Dropship,Spheroid,Overlord,C,9056,404132400,398140400,2818,Clan TW,11550.0,IS,Canon,3,5,0
Dropship,Spheroid,Sassanid,,6942,323848000,292404000,2875,Clan TW,3000.0,IS,Canon,4,6,0
Dropship,Aerodyne,Titan,(Clan),8080,567468000,549828000,2900,Clan TW,12000.0,IS,Canon,5,8,0
Dropship,Spheroid,Union,C,7955,316086400,294246400,2829,Clan TW,4700.0,IS,Canon,4,6,0
Dropship,Spheroid,Lee,,14530,765688000,750848000,2756,IS TW non-box set,17000.0,IS,Non-Canon,5,8,0
Dropship,Spheroid,M3 Drone,,16603,499268000,489188000,2698,IS TW non-box set,4000.0,IS,Non-Canon,7,11,0
Dropship,Spheroid,Model 96C 'Howdah',,10750,582092000,572572000,2695,IS TW non-box set,15000.0,IS,Non-Canon,5,8,0
Dropship,Aerodyne,Pueblo,(2673),10496,38415060000,38406420000,2673,IS advanced,8400.0,IS,Non-Canon,6,9,0
Dropship,Aerodyne,DroST,IIA,2316,260928000,260604000,2537,IS Introductory Box Set,5300.0,IS,Non-Canon,5,8,0
Dropship,Spheroid,Jumbo,,1883,203728000,203224000,2423,IS Introductory Box Set,14800.0,IS,Non-Canon,3,5,0
Dropship,Aerodyne,Achilles,(2582),8118,443412000,420660000,2582,IS Introductory Box Set,4500.0,IS,Canon,8,12,0
Dropship,Aerodyne,Achilles,(3055),10331,553248000,514224000,3055,IS TW non-box set,4500.0,IS,Canon,8,12,0
Dropship,Spheroid,Aqueduct Liquid Carrier,,919,423220000,423192000,2638,IS Introductory Box Set,45000.0,IS,Canon,3,5,0
Dropship,Spheroid,Arondight Pocket Warship,,34734,533904000,525252000,3075,IS advanced,12000.0,IS,Canon,5,8,0
Dropship,Aerodyne,Aurora,(CV),3250,212004000,204804000,3072,IS TW non-box set,1600.0,IS,Canon,4,6,0
Dropship,Aerodyne,Aurora,,3250,212004000,204804000,3072,IS TW non-box set,1600.0,IS,Canon,4,6,0
Dropship,Aerodyne,Avenger,(2816),5558,233874000,228672000,2816,IS Introductory Box Set,1400.0,IS,Canon,7,11,0
Dropship,Aerodyne,Avenger,(3048),6154,297972000,272412000,3048,IS TW non-box set,1400.0,IS,Canon,7,11,0
Dropship,Spheroid,Behemoth,,1017,624484000,624484000,2782,IS Introductory Box Set,100000.0,IS,Canon,2,3,0
Dropship,Aerodyne,Buccaneer,,951,108288000,107208000,2708,IS Introductory Box Set,3500.0,IS,Canon,3,5,0
Dropship,Spheroid,Cargoking,,3061,300641600,292241600,2790,IS TW non-box set,12500.0,IS,Canon,3,5,0
Dropship,Spheroid,Cargomaster,,3324,317301600,308901600,2790,IS TW non-box set,12500.0,IS,Canon,3,5,0
Dropship,Aerodyne,Claymore,,5034,284904000,271872000,3053,IS TW non-box set,1400.0,IS,Canon,6,9,0
Dropship,Spheroid,Colossus,,7167,669088000,661528000,2660,IS TW non-box set,20000.0,IS,Canon,3,5,0
Dropship,Aerodyne,Condor,(2801),2579,266724000,262512000,2901,IS Introductory Box Set,4500.0,IS,Canon,3,5,0
Dropship,Aerodyne,Condor,(3054),2841,299664000,292212000,3054,IS TW non-box set,4500.0,IS,Canon,3,5,0
Dropship,Spheroid,Confederate,(2602),3220,147084000,147084000,2602,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Spheroid,Confederate,(2703),3220,147084000,147084000,2602,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Conquistador,,22664,1391315976,1367843976,3063,IS TW non-box set,17400.0,IS,Canon,3,5,0
Dropship,Spheroid,Danais,,1004,72156000,72156000,2720,IS Introductory Box Set,3200.0,IS,Canon,3,5,0
Dropship,Spheroid,Dictator,,4802,303436000,298396000,2600,IS Introductory Box Set,9000.0,IS,Canon,3,5,0
Dropship,Spheroid,Excalibur,(2786),2820,429310000,426664000,2786,IS Introductory Box Set,16000.0,IS,Canon,3,5,0
Dropship,Spheroid,Excalibur,(3056),3024,430150000,424984000,3056,IS TW non-box set,16000.0,IS,Canon,3,5,0
Dropship,Spheroid,Excalibur,'Pocket Warship',29931,470624000,457604000,3059,IS TW non-box set,16000.0,IS,Canon,3,5,0
Dropship,Spheroid,Fortress,(2613),5534,350490000,331436000,2613,IS Introductory Box Set,6000.0,IS,Canon,3,5,0
Dropship,Spheroid,Fortress,(3058),6808,439838000,429156000,3058,IS TW non-box set,6000.0,IS,Canon,3,5,0
Dropship,Aerodyne,Fury,(2638),2086,169794000,162882000,2638,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Fury,(3056),2253,180288000,175752000,3056,IS TW non-box set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Gazelle,(2531),2355,188542800,182116800,2531,IS Introductory Box Set,2900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Gazelle,(3055),2498,212266800,206056800,3055,IS TW non-box set,2900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Hamilcar,,4162,328298400,303422400,3054,IS TW non-box set,4400.0,IS,Canon,4,6,0
Dropship,Aerodyne,Hannibal,,6399,457974000,437580000,3055,IS TW non-box set,4900.0,IS,Canon,5,8,0
Dropship,Spheroid,Hercules,,3884,352912000,342356000,3053,IS TW non-box set,7200.0,IS,Canon,3,5,0
Dropship,Aerodyne,Interdictor Pocket Warship,(SubCapital),23504,907344000,903924000,3075,IS advanced,9400.0,IS,Canon,7,11,0
Dropship,Aerodyne,Interdictor Pocket Warship,,23539,1134144000,936576000,3075,IS advanced,9400.0,IS,Canon,7,11,0
Dropship,Spheroid,Intruder,(2655),3977,244174000,228508000,2655,IS Introductory Box Set,3000.0,IS,Canon,4,6,0
Dropship,Spheroid,Intruder,(3056),6498,368284000,351960000,3056,IS TW non-box set,3000.0,IS,Canon,4,6,0
Dropship,Aerodyne,Kuan Ti,,5450,373248000,347724000,3055,IS TW non-box set,2200.0,IS,Canon,6,9,0
Dropship,Aerodyne,Leopard,(2537),2854,171302400,164822400,2537,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Leopard,(3054),3376,227916000,214956000,3056,IS TW non-box set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Leopard CV,(2581),2854,171302400,164822400,2581,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Leopard CV,(3054),3376,227916000,214956000,3054,IS TW non-box set,1900.0,IS,Canon,4,6,0
Dropship,Aerodyne,Leopard,(Pocket Warship),7676,259668000,245988000,3073,IS TW non-box set,1900.0,IS,Canon,5,8,0
Dropship,Spheroid,Lion,(2595),5777,371056000,321664000,2595,IS Introductory Box Set,7300.0,IS,Canon,4,6,0
Dropship,Aerodyne,Lung Wang,,6058,360705600,346809600,3055,IS TW non-box set,2600.0,IS,Canon,5,8,0
Dropship,Spheroid,Mammoth,,1061,448210000,448210000,2808,IS Introductory Box Set,52000.0,IS,Canon,3,5,0
Dropship,Spheroid,Manatee,,1503,110460000,110460000,2449,IS Introductory Box Set,1900.0,IS,Canon,4,6,0
Dropship,Spheroid,Merlin,,7058,286972000,277060000,3063,IS TW non-box set,2500.0,IS,Canon,6,9,0
Dropship,Spheroid,Model 96 'Elephant',,11143,606284000,596764000,2600,IS TW non-box set,15000.0,IS,Canon,5,8,0
Dropship,Spheroid,Model 97 'Octopus',,3753,409360000,402640000,3051,IS TW non-box set,15000.0,IS,Canon,6,9,0
Dropship,Aerodyne,Monarch,,412,142070400,142070400,2759,IS Introductory Box Set,5000.0,IS,Canon,3,5,0
Dropship,Spheroid,Mule,,1285,159860400,158096400,2737,IS Introductory Box Set,11200.0,IS,Canon,3,5,0
Dropship,Spheroid,Mule,Q-Ship,21307,234144400,230028400,3068,IS TW non-box set,11200.0,IS,Canon,3,5,0
Dropship,Spheroid,Mule,Q-Ship (UnArmoured),20492,228544400,224428400,3068,IS TW non-box set,11200.0,IS,Canon,3,5,0
Dropship,Aerodyne,Nagumo,,4378,370404000,354384000,3056,IS TW non-box set,4200.0,IS,Canon,4,6,0
Dropship,Spheroid,Nekohono'o,,31494,850752000,805140000,3065,IS TW non-box set,16000.0,IS,Canon,5,8,0
Dropship,Spheroid,Okinawa,,4179,289324000,269836000,3055,IS TW non-box set,4500.0,IS,Canon,3,5,0
Dropship,Spheroid,Overlord,(2762),4702,335893600,317833600,2762,IS Introductory Box Set,9700.0,IS,Canon,3,5,0
Dropship,Spheroid,Overlord,(3056),5680,383745600,350145600,3056,IS TW non-box set,9700.0,IS,Canon,3,5,0
Dropship,Spheroid,Overlord,A3,27247,714924000,704536000,3058,IS TW non-box set,9700.0,IS,Canon,5,8,0
Dropship,Spheroid,Pentagon,Early,8392,312816000,308616000,2540,IS Introductory Box Set,4000.0,IS,Canon,7,11,0
Dropship,Spheroid,Pentagon,Late,12077,432488000,418488000,2600,IS TW non-box set,4000.0,IS,Canon,7,11,0
Dropship,Spheroid,Pentagon,WoB,15078,353864000,347088000,3068,IS TW non-box set,4000.0,IS,Canon,7,11,0
Dropship,Spheroid,Pentagon,,12077,474488000,418488000,2540,IS TW non-box set,4000.0,IS,Canon,7,11,0
Dropship,Spheroid,Princess Luxury Liner,(Cargo),1041,162400000,162316000,2657,IS Introductory Box Set,11800.0,IS,Canon,3,5,0
Dropship,Spheroid,Princess Luxury Liner,,1041,194992000,194908000,2657,IS Introductory Box Set,11800.0,IS,Canon,3,5,0
Dropship,Spheroid,Rose (Bara no Ryu),,3815,328580000,321300000,3054,IS TW non-box set,16000.0,IS,Canon,4,6,0
Dropship,Spheroid,Seeker,(2815),2262,225758400,224078400,2815,IS Introductory Box Set,6700.0,IS,Canon,5,8,0
Dropship,Spheroid,Seeker,(3054),2470,241511200,238151200,3054,IS TW non-box set,3900.0,IS,Canon,5,8,0
Dropship,Aerodyne,Titan,(2647),8080,567468000,549828000,2647,IS Introductory Box Set,12000.0,IS,Canon,5,8,0
Dropship,Aerodyne,Triumph,(2593),2812,350373600,340977600,2593,IS Introductory Box Set,8600.0,IS,Canon,3,5,0
Dropship,Aerodyne,Triumph,(3057),3282,317592000,300708000,3057,IS TW non-box set,6000.0,IS,Canon,3,5,0
Dropship,Aerodyne,Triumph,(Assault),7098,587556000,531540000,3062,IS TW non-box set,8000.0,IS,Canon,3,5,0
Dropship,Spheroid,Trojan,(Blockade Runner),2530,140364000,137844000,2720,IS Introductory Box Set,3200.0,IS,Canon,3,5,0
Dropship,Spheroid,Union,(2708),3962,222502000,211792000,2708,IS Introductory Box Set,3600.0,IS,Canon,3,5,0
Dropship,Spheroid,Union,(3055),4977,289604000,264404000,3055,IS TW non-box set,3600.0,IS,Canon,3,5,0
Dropship,Spheroid,Union,"Pocket Warship",9041,316904000,289352000,3071,IS TW non-box set,3600.0,IS,Canon,3,5,0
Dropship,Spheroid,Union,X,6533,321076000,318332000,3065,IS TW non-box set,3700.0,IS,Canon,3,5,0
Dropship,Aerodyne,Vampire,,2227,148449600,142185600,2700,IS Introductory Box Set,400.0,IS,Canon,6,9,0
Dropship,Aerodyne,Vengeance,(2782),3047,363006000,348804000,2782,IS Introductory Box Set,11400.0,IS,Canon,4,6,0
Dropship,Aerodyne,Vengeance,(3056),3709,443142000,414540000,3056,IS TW non-box set,11000.0,IS,Canon,4,6,0
Dropship,Spheroid,Vulture,,2482,176470000,173320000,2312,IS Introductory Box Set,3500.0,IS,Canon,4,6,0
Dropship,Aerodyne,Claymore,V3,5982,356904000,349524000,3086,IS experimental,1400.0,IS,Non-Canon,6,9,0
Dropship,Aerodyne,Lung Wang,P2,8054,421545600,413337600,3082,IS experimental,2600.0,IS,Non-Canon,5,8,0
Dropship,Spheroid,Merlin,R1,6115,343364000,343364000,3082,IS experimental,2500.0,IS,Non-Canon,6,9,0
Dropship,Spheroid,Outpost,(Defender),16565,466648000,465808000,3081,Clan advanced,7000.0,IS,Non-Canon,5,8,0
Dropship,Spheroid,Foxhound,TIG-40,2450,125039600,123919600,3083,IS experimental,180.0,IS,Non-Canon,5,8,0
Dropship,Aerodyne,Titan,(Monitor),6896,528408000,521928000,3075,Clan advanced,12000.0,IS,Non-Canon,5,8,0
Dropship,Aerodyne,Vengeance-DC,PWS,19773,2513934000,2503386000,3083,IS experimental,11400.0,IS,Non-Canon,4,6,0
Dropship,Aerodyne,Taihou Assault Dropship,,36091,1023696000,1021428000,3079,IS advanced,12000.0,IS,Canon,6,9,0
Dropship,Aerodyne,Vengeance,Pocket Warship Prototype,12704,2660904000,2505636000,3080,IS experimental,11400.0,IS,Non-Canon,4,6,0
Small Craft,Aerodyne,Battle Taxi,NL-43,1678,10617600,10617600,3074,IS experimental,100.0,IS,Non-Canon,6,9,0
Dropship,Aerodyne,Vampire,II,3719,227397600,227397600,3074,IS experimental,600.0,IS,Non-Canon,4,6,0
Small Craft,Aerodyne,Ares,Landing Craft,1178,8330800,7850800,2438,IS unofficial,150.0,IS,Non-Canon,3,5,0
Dropship,Spheroid,Black Eagle,,3945,250068000,234948000,2453,IS unofficial,4500.0,IS,Non-Canon,4,6,0
Dropship,Spheroid,Czar,,2152,159684000,159684000,2462,IS experimental,6400.0,IS,Non-Canon,3,5,0
Aero,Aerodyne,Cheetah,F-10,448,1669463,1669463,2630,IS Introductory Box Set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-11-R,197,1579913,1579913,2802,IS Introductory Box Set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-11-RR,448,3077063,3077063,3054,IS TW non-box set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-11,563,3143381,3143381,3063,IS TW non-box set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-12-S,299,1677113,1646738,2868,IS Introductory Box Set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-13,1047,3469913,3469913,3069,IS TW non-box set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Cheetah,F-14-S,305,1662488,1601738,3052,IS TW non-box set,25.0,IS,Canon,12,18,0
Aero,Aerodyne,Chippewa,CHP-W10,1820,5265530,5052380,2953,IS Introductory Box Set,90.0,IS,Canon,5,8,0
